id,StartUp,Country,Year,ESG,E,S,G,Raised,distr_tk,Rating, platform ETHEREUM , kyc , whitelist , mvp , teamsize , duracao , retrictions USD , FIAT , EPI , GOVEF , POLEST , REGQ , EDBUS , PUBEXP , TERT , TEACHT , DOCT , RDEXP , HTECEXP , QINSTIT , SJOUR , DCRED , STOCMARK , DMED , DMEDIA , GDPC , CREDINAD , CONCTBANK , EASYL , VC , TAXPROFIT , TAX_REVEN , FISCALFRD , FINACIFRD , FOREIGINVEST , FOREIGDP , INTERPAY , percmath , GINI , MAKTEFF , PERCTECH , DEVCOUNT 
5429,APX,China,0,0,0,0,0,2749185,0,0.8,0,0,0,0,0,20,0,0,37.3,-1.6,50.6,-0.1862563,65.2,3.542490005,50.60443878,1556926,0,2.14058,31.46749676,4.632453918,528263.25,157.8127859,45.5197,0,0,9905.342004,1.83295,44.1917,4.466797829,4.418037415,10.8,20.10805292,85.9,20,2.35365E+11,1.693905294,0,0,38.5,4.42948259,0,0
5430,Bitcache,"Hong Kong SAR, China",0,0,0,0,0,1000000,0,0.9,1,0,0,0,0,19,0,0,18.65,1.9,0,2.22614,85,3.326519966,76.92223358,6500,0,0.8634,64.65259172,5.01149416,0,219.9321686,1055.932,1,1,48542.68187,0.546971,57.3908,5.077777863,4.342450619,17.5,0,100,90,97036255479,26.82845724,0.05,0,0,5.705542134,0,1
5431,CVerification,Bulgaria,2018,0,0,0,0,0,0.5,2,1,0,0,0,0,55,0,0,57,-0.7,68.5,0.5865343,71.7,4.091020107,71.52152252,21914,0,0.75565,10.36870228,3.926621437,3311.27,50.33915995,23.33771,0,0,9446.700772,7.80156,98.81642,3.941319466,3.224905729,4.9,16.10538625,94.3,60,1809860000,2.732682714,1.92203785,3.09655,41.3,4.40789228,3.77203,0
5432,BITFINEX,Taiwan,0,0,0,0,0,1000000000,1,3.8,0,0,0,0,6,8,0,0,57.2,1.36093,0,1.381821,0,3.5,0,0,0,0,0,0,0,0,259.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5433,Tron Game Global,United Kingdom,0,0.009,0,0.009,0,80000000,0.6,2.6,1,0,0,0,0,1,0,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
5434,Perlin,Australia,2018,0,0,0,0,52950000,0.5623,3.7,1,1,0,0,7,1,0,0,74.9,-0.5,89.3,1.902706,80.8,5.107890129,107.8080521,50613,1.136630058,1.87466,18.17692094,5.67698979,53610.22,139.9593388,88.13015,1,1,57180.7794,0.901855,89.30564,5.009389877,3.551865101,26,65.17179672,84.3,90,61526702742,4.293915221,3.677487188,4.99704,34.3,4.824902458,4.55892,1
5435,Percival,"Hong Kong SAR, China",0,0,0,0,0,35000000,0.45,2.3,1,0,0,0,0,21,0,0,18.65,1.9,0,2.22614,85,3.326519966,76.92223358,6500,0,0.8634,64.65259172,5.01149416,0,219.9321686,1055.932,1,1,48542.68187,0.546971,57.3908,5.077777863,4.342450619,17.5,0,100,90,97036255479,26.82845724,0.05,0,0,5.705542134,0,1
5436,Bread,Switzerland,0,0,0,0,0,32000000,0.6625,3.4,1,0,0,0,0,8,0,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
5437,SocialGood,Japan,2018,0.008,0.002,0.006,0,30000000,0.78,4.2,1,1,0,0,7,241,0,1,75.1,0.4,88.4,1.342974,78,3.43,64.10384369,527950,0,3.27512,17.26924115,5.65731969,98792.5,166.9227184,106.9025,1,1,39808.16856,1.07339,28.4558,5.215509892,4.091315269,23.9,49.28811971,49.3,60,25289367858,0.510400704,8.936424223,0,32.9,5.20033523,0,1
5438,CharS,Singapore,0,0,0,0,0,30000000,0,1.6,1,0,0,0,0,11,0,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
5439,GIFTO,"Hong Kong SAR, China",0,0,0,0,0,30000000,0.3,4.2,0,0,0,0,12,0,0,0,18.65,1.9,0,2.22614,85,3.326519966,76.92223358,6500,0,0.8634,64.65259172,5.01149416,0,219.9321686,1055.932,1,1,48542.68187,0.546971,57.3908,5.077777863,4.342450619,17.5,0,100,90,97036255479,26.82845724,0.05,0,0,5.705542134,0,1
5440,Windhan Energy,Estonia,0,0.016,0.01,0.004,0.002,28724073,0.76,3.5,1,1,0,1,22,27,1,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
5441,ioeX,Taiwan,0,0,0,0,0,27200000,0.2,3.5,0,0,0,0,18,0,0,0,57.2,1.36093,0,1.381821,0,3.5,0,0,0,0,0,0,0,0,259.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5442,harmony,United States,0,0,0,0,0,23000000,0.249,3.1,1,1,0,0,18,1,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
5443,MultiVAC,Singapore,0,0,0,0,0,16200000,0.06,3,1,0,0,0,0,4,1,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
5444,COTI,Gibraltar,0,0,0,0,0,15000000,0.3,3.8,0,1,1,0,38,6,0,1,40.65,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5446,ECOMI,Singapore,0,0.002,0,0.002,0,10458555,0.5,4.2,0,1,1,1,24,1,0,1,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
5447,Band Protocol,United Kingdom,0,0,0,0,0,10000000,0.1237,3.5,1,0,0,0,2,13,0,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
5448,Squeezer,Belize,2018,0,0,0,0,9000000,0.4,4.6,1,1,0,1,6,10,1,1,41.9,1,0,-0.6500763,55.2891,7.472270012,24.54084015,682,0,0,0.066546021,2.382786,9.11,54.08553849,0,0,0,5001.422157,0,100,0,0,24.7,24.95493964,50,50,122041647,6.369938959,10.33598485,12.47793,0,0,4.23779,0
5449,Azbit,Seychelles,0,0,0,0,0,9000000,0.6,4.5,0,1,1,1,16,54,0,0,58.2,0.5030127,85.7,-0.1609532,61.5,4.498839855,17.07984924,64,0,0.2,5.243567539,3.069767475,9.53,31.33728945,71.87012,1,0,15994.81986,4.43104,100,3.127659559,2.736379862,18.8,33.63511014,90.6,30,307664653.8,19.39867011,7.197947076,4.30839,32.1,0,3.1746,1
5450,Menapay,United Arab Emirates,2018,0,0,0,0,8500000,0.64,3.7,0,1,1,0,43,61,1,1,55.6,1.429931,86.9,0.93293,81.58883,3.102699995,52.60697937,10413,0.905449986,1.27836,3.045656837,4.894351482,3144.89,77.19887623,54.80087,1,1,43839.32449,5.61044,66.15359,5.16513586,4.420964241,0,0,99,60,10385286000,2.45971482,0.002622461,1.64562,26,5.612714812,6.35964,1
5451,1irstcoin,Georgia,0,0,0,0,0,7500000,0.1,3,1,1,0,0,3,20,0,0,41.3,1,52.7,1.125411,83.4992,3.52105999,60.33444977,17749,0.51293999,0.28052,3.123405038,2.68339248,550.41,62.64781484,0.1,0,0,4722.787783,2.67887,86.61465,4.181656837,2.576984167,7.8,34.11321681,91.8,60,1259706699,7.157546395,4.801330657,9.70936,36.4,4.574980236,3.1877,0
5452,Adab Solutions,United Arab Emirates,2018,0,0,0,0,7251100,0.72,4.2,1,1,1,1,15,38,1,0,55.6,1.429931,86.9,0.93293,81.58883,3.102699995,52.60697937,10413,0.905449986,1.27836,3.045656837,4.894351482,3144.89,77.19887623,54.80087,1,1,43839.32449,5.61044,66.15359,5.16513586,4.420964241,0,0,99,60,10385286000,2.45971482,0.002622461,1.64562,26,5.612714812,6.35964,1
5453,BitTorrent,United States,0,0,0,0,0,7128000,0.0997,3.9,1,1,0,1,19,0,0,1,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
5454,VeriBlock,United States,0,0,0,0,0,7000000,0.033,2.7,1,0,0,0,9,3,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
5455,XCon,Tanzania,0,0,0,0,0,6750000,0.76,2.4,1,0,0,0,8,12,0,0,31.1,-0.7537562,60.4,-0.623915,54.28952,3.696439981,3.092499971,10026,0,0.5,6.891609053,3.830695391,602.71,12.70003943,10.38617,0,0,1042.838756,9.93009,35.81584,3.293832779,2.801032543,20.8,26.32351745,79,50,971576866,1.704409769,10.58217838,1.30675,40.5,3.925856437,3.80654,0
5456,TerraGreen,Malaysia,2019,0.018,0.016,0.02,0.02,6724000,0.4,4.4,0,1,0,1,17,129,1,0,47.9,-0.2,65.4,0.698876,81.33541,4.479599953,45.1253891,89839,0.264580011,1.04086,53.26966951,5.15525772,23661.33,120.2762816,110.9568,1,0,11380.08209,1.4842,69.58697,4.710587978,4.697122097,21.8,51.16815168,80.7,50,8304480742,2.315063329,13.25178322,3.54733,41.1,5.246806707,7.13471,0
5457,DexAge,Nigeria,2018,0,0,0,0,6068720,0.55,4.1,1,0,1,1,18,16,1,0,31,-1.018126,12.7,-0.804415,52,3.6,10.17442989,56653,0,0.13,1.928146115,2.7569663,5602.28,10.2465813,7.935877,0,0,2027.778549,11.6745,91.61553,2.584174871,1.674517632,21,0,80.9,40,775247400,0.195182773,20.31,0,35.1,4.071797925,0,0
5460,RedFOX Labs,Vietnam,0,0,0,0,0,5650000,0.05,3.7,1,0,0,1,9,2,1,0,33.4,0.04,69.7,-0.3494396,68.56869,4.167449951,28.63998032,93851,0.074110001,0.52674,40.7501211,3.49667263,4286.48,133.1359817,54.0969,0,0,2566.447487,1.80421,33.56404,3.885453463,3.202552319,13.2,0,27.3,40,15500000000,6.321017489,0,0.68286,35.7,4.212544501,2.05697,0
5461,RES,Kazakhstan,0,0,0,0,0,5500000,0.5,1.6,1,1,0,0,0,9,0,0,44.7,-1.2,54.7,0.1237323,76.9,2.615950108,53.98825073,38212,0,0.11683,23.46908272,3.654264688,2367.46,25.93253398,20.63413,0,0,9812.626371,7.38538,54.27155,3.439301014,2.699434042,16.2,30.67444175,87.3,50,83409074.56,0.046508909,6.438129693,1.92974,27.8,4.385673296,2.00563,0
5462,MECA Coin,Belarus,0,0,0,0,0,5500000,0.4,2.7,1,0,0,0,0,46,0,0,53,-0.7,63.5,-0.6494673,74.3536,5.381110191,87.42909241,28080,0.302630007,0.60443,4.051827533,0,1179.81,27.6149456,2.6,0,0,6360.062473,5.01029,69.48127,0,0,11.1,3.108097711,75.4,10,1426500000,2.376261878,6.228333927,2.84452,25.2,0,4.51118,0
5463,Gath3r,United Arab Emirates,0,0,0,0,0,5240017,0.375,3.9,0,1,1,1,16,2,1,0,55.6,1.429931,86.9,0.93293,81.58883,3.102699995,52.60697937,10413,0.905449986,1.27836,3.045656837,4.894351482,3144.89,77.19887623,54.80087,1,1,43839.32449,5.61044,66.15359,5.16513586,4.420964241,0,0,99,60,10385286000,2.45971482,0.002622461,1.64562,26,5.612714812,6.35964,1
5464,Aerum,Seychelles,0,0,0,0,0,5123054,0.2,4,1,1,1,1,20,89,1,0,58.2,0.5030127,85.7,-0.1609532,61.5,4.498839855,17.07984924,64,0,0.2,5.243567539,3.069767475,9.53,31.33728945,71.87012,1,0,15994.81986,4.43104,100,3.127659559,2.736379862,18.8,33.63511014,90.6,30,307664653.8,19.39867011,7.197947076,4.30839,32.1,0,3.1746,1
5466,Ampleforth,United States,0,0,0,0,0,5000000,0.1,2.6,0,1,0,0,0,1,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
5467,Matic,India,0,0,0,0,0,5000000,0.19,3.8,0,1,1,1,3,2,0,0,27.6,0.1,34.8,-0.2273288,67.49639,3.450979948,28.06055069,1388732,0,0.65282,9.040355651,4.679811478,135787.79,50.37204197,84.49522,0,0,1996.915087,9.46096,37.40164,4.454211712,4.315957069,21.7,45.64661902,13.2,40,42117450737,1.559263523,19.39650979,16.064,35.7,4.393983371,4.91506,0
5468,Neutro,St. Kitts and Nevis,0,0,0,0,0,4740000,0.5,3.2,0,1,0,0,8,4,1,0,40.65,0.5495368,0,0.511556,54.6,2.643460035,86.68148804,459,0,0,34.60264021,0,25.53,49.08028846,0,1,0,20567.49911,0,0,0,0,30.5,14.78832083,0,0,93552415.53,9.255081009,6.239300562,0,0,0,0,0
5469,VECAP,Germany,2019,0,0,0,0,4721297,0.65,3.9,1,1,1,0,9,1,0,0,77.2,0.1,87.1,1.762925,79.34794,4.992740154,70.34264374,416240.5647,1.252959967,3.13267,15.7444629,5.67118332,104396.12,78.12429439,44.30205,1,1,47950.18081,1.24,87.12508,5.153810024,5.009218216,23.2,17.96169037,90.8,70,1.58515E+11,4.001061735,1.804344217,9.04953,31.7,4.971676479,4.86212,1
5470,Spin Protocol,"Korea, Rep.",0,0,0,0,0,4400000,0.25,2.8,1,0,0,0,11,31,0,0,66.5,-1.575888,70,1.102432,83.9646,4.458079815,95.864151,220797,0.771870017,4.52753,36.39070572,4.816999912,66376.17,141.1551447,81.96191,1,1,33422.94421,0.254436,77.88201,3.51850009,3.16050005,18.2,30.42204934,97,70,12182600000,0.706300894,4.063575428,4.53971,31.4,4.930788254,4.48595,1
5471,Verasity,Cayman Islands,0,0,0,0,0,4000000,0.5,4.3,1,1,1,1,16,5,1,0,48.78,0,0,0.9759164,0,2.6,25.85106087,0,0.814180017,0,0,0,0,0,7.928294,1,1,86059.73922,0,0,0,0,0,0,0,0,173644548.8,3.144239024,9.1,0,0,0,0,1
5472,Celer Network,Singapore,0,0,0,0,0,3880597,0.3,3.8,1,0,0,0,13,5,0,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
5473,ZeroBank,Singapore,0,0,0,0,0,3870000,0.3,3.8,0,1,1,0,20,0,1,0,58.1,2.230585,97.1,2.126329,85.6,2.645090103,88.88645172,14402,0,1.92465,51.56363888,5.666472435,11458.63,118.0666303,182.7901,1,1,66679.04649,1.30952,67.17964,5.453181267,4.680789471,1.7,33.27790842,80,80,83110792594,22.10501951,0.000791316,5.311,0,5.775368547,8.57863,1
5474,CryptoAds,Ukraine,0,0,0,0,0,3230373,0.28,4.3,1,1,0,0,8,7,1,0,49.5,-0.413667,45.4,-0.3001162,68.1,5.319479942,82.67118073,156337,0,0.47109,5.424672011,3.922769785,10379.89,34.51185865,3.373092,0,0,3096.561697,52.8476,44.84488,3.381396055,2.685954809,11,16.35944657,75.9,30,4576000000,3.495748689,9.777390677,3.8095,26.1,3.980667641,4.65778,0
5476,LOLTOKEN BY EIU.AC,France,0,0,0,0,0,3000000,0.55,4,0,1,0,1,15,90,1,0,80,-1.5,74.6,1.156292,76.77957,5.413169861,67.54351807,109827,0.846279979,2.19294,25.91703372,5.775154114,66352.18,104.2681312,84.90752,1,1,41572.48501,2.74834,77.92165,4.079888821,3.707526684,0.3,27.46818621,60.8,70,71599682377,2.569517902,3.581890258,7.96157,32.4,4.714012,3.49577,1
5477,SESSIA,United States,2019,0,0,0,0,3000000,0.75,4.1,1,1,0,1,11,3,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
5478,DEXON,Taiwan,0,0,0,0,0,3000000,0,2.3,1,0,0,0,14,1,1,0,57.2,1.36093,0,1.381821,0,3.5,0,0,0,0,0,0,0,0,259.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5479,AIZEUS,"Hong Kong SAR, China",0,0,0,0,0,2900000,0.5,3,1,0,0,0,7,213,0,0,18.65,1.9,0,2.22614,85,3.326519966,76.92223358,6500,0,0.8634,64.65259172,5.01149416,0,219.9321686,1055.932,1,1,48542.68187,0.546971,57.3908,5.077777863,4.342450619,17.5,0,100,90,97036255479,26.82845724,0.05,0,0,5.705542134,0,1
5480,Bit Agro,Estonia,0,0.002,0,0.002,0,2841000,0,3.7,0,1,0,1,2,91,1,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
5481,Zeux,United Kingdom,2019,0,0,0,0,2671200,0.07,4.3,1,1,0,0,14,28,1,0,81.3,1.398906,76.1,1.777152,83.2,5.238900185,61.38288879,161144.9639,1.001019955,1.70274,22.31955772,6.33368735,97680.9,132.6118914,116.4857,1,1,43646.95197,1.07263,48.65972,4.429107189,4.408193111,17.3,33.21909638,53.5,80,81158909779,2.840389193,6.702680056,13.56267,34.8,5.344177416,3.61913,1
5482,pukkamex,Seychelles,2019,0,0,0,0,2625000,0.6,4.1,0,1,1,1,12,1,1,0,58.2,0.5030127,85.7,-0.1609532,61.5,4.498839855,17.07984924,64,0,0.2,5.243567539,3.069767475,9.53,31.33728945,71.87012,1,0,15994.81986,4.43104,100,3.127659559,2.736379862,18.8,33.63511014,90.6,30,307664653.8,19.39867011,7.197947076,4.30839,32.1,0,3.1746,1
5483,Poseidon,Malta,0,0,0,0,0,2421832,0.5,3.6,1,1,0,0,17,4,1,1,70.7,-0.6,89,1.336544,65.4975,4.651629925,59.25175858,1734.997,0.491809994,0.57246,33.07080718,4.11644125,422.02,74.62765865,33.99891,1,1,30672.29224,3.35529,93.58219,4.354804993,2.976015091,32.3,33.53624787,90,60,4474673097,30.10265385,4.469451972,3.62445,28.7,4.734165457,7.92576,1
5484,GEXAN,Russian Federation,2019,0,0,0,0,2055970,0.67,3.3,0,0,0,1,5,17,1,1,50.5,0.15,45.6,-0.5028223,76.5,4.678199768,84.5842514,539144,0.649489999,0.98275,11.31874347,4.396923542,81579.36,51.24333483,34.76174,1,0,11287.35528,10.1236,33.67986,3.172773123,2.676175117,7.3,2.274465363,87.7,30,8784850000,0.530060761,2.691165331,2.77605,37.5,4.186344936,5.16847,0
5485,ESAX,Turkey,2019,0,0,0,0,2000000,0.05,2.9,0,0,0,1,5,7,0,1,42.6,0.0062523,34.6,0.0151102,75.25248,4.29460001,113.2170715,158098,0.422910005,0.95978,2.673518793,3.300842524,33535.8,67.40530988,19.17625,0,0,9454.348443,3.68691,59.38639,4.099999905,2.721518993,18.2,19.21448821,93.6,60,12822000000,1.647273701,8.29,8.297434575,41.9,4.474751968,1.66659,0
5486,CYBR,United States,0,0,0,0,0,2000000,0.51,4.1,0,0,0,0,11,10,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
5487,Stonecoin,Switzerland,0,0.006,0,0,0.006,2000000,1,3,1,1,0,0,6,40,1,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
5488,IZIChain,Vietnam,2018,0,0,0,0,2000000,0.5,2.8,1,1,0,0,4,5,0,0,33.4,0.04,69.7,-0.3494396,68.56869,4.167449951,28.63998032,93851,0.074110001,0.52674,40.7501211,3.49667263,4286.48,133.1359817,54.0969,0,0,2566.447487,1.80421,33.56404,3.885453463,3.202552319,13.2,0,27.3,40,15500000000,6.321017489,0,0.68286,35.7,4.212544501,2.05697,0
5489,Creditcoin,United States,0,0,0,0,0,2000000,0.7,4.3,1,1,0,0,17,259,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
5490,Brave Sound Token,Australia,0,0,0,0,0,1920000,0.018,1.8,1,0,0,0,2,2,0,0,74.9,-0.5,89.3,1.902706,80.8,5.107890129,107.8080521,50613,1.136630058,1.87466,18.17692094,5.67698979,53610.22,139.9593388,88.13015,1,1,57180.7794,0.901855,89.30564,5.009389877,3.551865101,26,65.17179672,84.3,90,61526702742,4.293915221,3.677487188,4.99704,34.3,4.824902458,4.55892,1
5491,Elrond Network,Malta,0,0,0,0,0,1900000,0.4,4.5,1,1,1,0,21,9,0,1,70.7,-0.6,89,1.336544,65.4975,4.651629925,59.25175858,1734.997,0.491809994,0.57246,33.07080718,4.11644125,422.02,74.62765865,33.99891,1,1,30672.29224,3.35529,93.58219,4.354804993,2.976015091,32.3,33.53624787,90,60,4474673097,30.10265385,4.469451972,3.62445,28.7,4.734165457,7.92576,1
5492,Levolution,Cayman Islands,2019,0,0,0,0,1883840,0.45,3.8,0,1,1,0,13,14,1,1,48.78,0,0,0.9759164,0,2.6,25.85106087,0,0.814180017,0,0,0,0,0,7.928294,1,1,86059.73922,0,0,0,0,0,0,0,0,173644548.8,3.144239024,9.1,0,0,0,0,1
5493,ROC2,Estonia,0,0,0,0,0,1800000,0,2.6,0,0,0,1,0,275,0,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
5494,Dos Network,United States,0,0,0,0,0,1700000,0,2.4,1,0,0,0,12,0,0,0,69.3,1.575724,79.2,1.62526,83.57395,3.6,88.29917908,1581424,2.032649994,2.83283,18.47405368,6.026274681,422807.71,178.9733659,147.6641,1,1,63064.41841,0.913162,34.41995,5.538066864,5.603142738,27.1,51.4405252,54.8,80,2.61482E+11,1.268599671,11.81637868,7.2092,41.4,5.209139408,3.78213,1
5495,Digipharm,Switzerland,0,0,0,0,0,1521804,0.65,3.3,0,1,1,0,25,7,0,0,81.5,2.038619,98.1,1.798568,76.6,4.86093998,61.37744904,36406,2.934159994,3.36798,13.31746702,6.5519386,21378.56,168.7,195.8393,1,1,86388.40495,0.661974,84.84321,4.940247536,4.145997524,9.3,24.51156614,95.9,90,-1.46999E+11,-19.97575153,1.004549408,6.93209,33.1,5.422860297,2.54616,1
5496,iOWN Token,Cayman Islands,0,0,0,0,0,1500000,0.67,3.8,1,1,0,0,17,95,1,0,48.78,0,0,0.9759164,0,2.6,25.85106087,0,0.814180017,0,0,0,0,0,7.928294,1,1,86059.73922,0,0,0,0,0,0,0,0,173644548.8,3.144239024,9.1,0,0,0,0,1
5497,Mycro,Germany,2019,0,0,0,0,1500000,0.11,4.2,0,1,0,0,25,9,1,0,77.2,0.1,87.1,1.762925,79.34794,4.992740154,70.34264374,416240.5647,1.252959967,3.13267,15.7444629,5.67118332,104396.12,78.12429439,44.30205,1,1,47950.18081,1.24,87.12508,5.153810024,5.009218216,23.2,17.96169037,90.8,70,1.58515E+11,4.001061735,1.804344217,9.04953,31.7,4.971676479,4.86212,1
5498,Ghost Talk,"Korea, Rep.",0,0,0,0,0,1500000,0.2,2.4,1,1,0,0,16,4,0,1,66.5,-1.575888,70,1.102432,83.9646,4.458079815,95.864151,220797,0.771870017,4.52753,36.39070572,4.816999912,66376.17,141.1551447,81.96191,1,1,33422.94421,0.254436,77.88201,3.51850009,3.16050005,18.2,30.42204934,97,70,12182600000,0.706300894,4.063575428,4.53971,31.4,4.930788254,4.48595,1
5499,EarthBi,Estonia,0,0.014,0.004,0.004,0.008,1500000,0.7958,3.7,0,1,0,0,7,108,0,0,65.3,1.7,82.1,1.55177,80.8,5.238870144,70.36543274,4349,0.931609988,1.40441,18.171464,5.28922987,1414.72,62.2248163,16.9,1,1,23052.30126,0.453036,96.82919,4.656772614,3.812066317,7.8,20.46954584,99.8,80,1212525210,3.960406045,0.173250173,6.31962,30.3,5.061652945,6.66152,1
5500,Vodi X,Malta,0,0,0,0,0,1477031,0.45,3.2,1,0,0,0,11,1,0,0,70.7,-0.6,89,1.336544,65.4975,4.651629925,59.25175858,1734.997,0.491809994,0.57246,33.07080718,4.11644125,422.02,74.62765865,33.99891,1,1,30672.29224,3.35529,93.58219,4.354804993,2.976015091,32.3,33.53624787,90,60,4474673097,30.10265385,4.469451972,3.62445,28.7,4.734165457,7.92576,1
